id,marca,modelo,versao,descricao,tipo,categoria,segmento,ano_fabricacao,ano_modelo,portas,preco,dt_cadastro
494440,Chevrolet,Agile,Agile LT 1.4 8V (Flex),MENOS AR Outros opcionais: Pára-choques na cor do veículo Informações complementares: Licenciado,USADOS,AUTOMOVEL,\0,2012,2013,4,28800,2021-07-23 16:05:36
494439,Chevrolet,Cruze,Cruze LT 1.8 16V Ecotec (Aut)(Flex),"novo Outros opcionais: Retrovisor fotocrômico, Comando de áudio e telefone no volante, Controle de estabilidade, Pára-choques na cor do veículo Informações complementares: Licenciado",USADOS,AUTOMOVEL,\0,2016,2016,4,64800,2021-07-23 16:05:35
494438,Hyundai,HB20,HB20 1.0 Comfort Plus,"Outros opcionais: Comando de áudio e telefone no volante, Pára-choques na cor do veículo Informações complementares: Licenciado",USADOS,AUTOMOVEL,\0,2016,2016,4,41800,2021-07-23 16:05:34
494437,Citroen,Xsara Picasso,Xsara Picasso Exclusive 1.6 16V (flex),"Outros opcionais: Retrovisor fotocrômico, Pára-choques na cor do veículo Informações complementares: Licenciado",USADOS,AUTOMOVEL,\0,2010,2011,4,22800,2021-07-23 16:05:34
494436,Jeep,Grand Cherokee,Grand Cherokee 3.6 V6 Limited 4WD,"linda Outros opcionais: Encosto de cabeça traseiro, Bancos dianteiros com aquecimento, Retrovisor fotocrômico, Comando de áudio e telefone no volante, Banco bi-partido, Controle de estabilidade, Pára-choques na cor do veículo Informações complementares: Licenciado",SEMINOVOS,AUTOMOVEL,\0,2018,2018,4,219800,2021-07-23 16:05:33
494435,Citroen,C3,C3 Origine 1.5 8V (Flex),Informações complementares: Licenciado,USADOS,AUTOMOVEL,\0,2013,2014,4,32800,2021-07-23 16:05:32
494434,Volvo,XC60,XC60 AWD 3.0 24V Dynamic,"blindada nivel 3 a   interior caramelo  Outros opcionais: Farol xenônio, Comando de áudio e telefone no volante, Banco bi-partido, Controle de estabilidade, Pára-choques na cor do veículo",USADOS,AUTOMOVEL,\0,2011,2011,4,69800,2021-07-23 16:05:31
494433,Volkswagen,Tiguan,Tiguan 2.0 TSI 4WD,"Outros opcionais: Comando de áudio e telefone no volante, Banco bi-partido, Controle de estabilidade, Pára-choques na cor do veículo",USADOS,AUTOMOVEL,\0,2012,2012,4,65800,2021-07-23 16:05:30
494432,Volkswagen,Passat,Passat 2.8 V6 30V (Tiptronic),LINDO CARRO  Outros opcionais: Bancos dianteiros com aquecimento Informações complementares: Licenciado,USADOS,AUTOMOVEL,\0,2005,2005,4,25800,2021-07-23 16:05:30
494431,Ford,New Fiesta Hatch,New Fiesta SEL 1.6 16V PowerShift,Informações complementares: Licenciado,USADOS,AUTOMOVEL,\0,2016,2017,4,49800,2021-07-23 16:05:29
494430,Hyundai,HB20,HB20 1.6 Comfort Plus (Aut),"Parcelas de R$1.043,26 fixas!!
#Credito pré APROVADO para correntista Itaú
#APROVAMOS seu crédito mesmo sem renda!
#Aprovamos seu crédito SEM CNH!
#Parcelamos sua entrada em 12 meses fixas!
#Valor referente ao valor financiado somando pequena entrada
#Faremos a MELHOR AVALIAÇÃO do seu usado!
#Sujeito análise de crédito!
#Aceitamos seu seminovo como entrada MESMO COM DÍVIDA!
*(21) 99790-6165 Monique
*(21) 96559-3968 Igor 
*(21) 97028-3060 Sergio 
*(21) 96597-2198 Ton Rosa 
*(21) 96443-1062 Bruno",USADOS,AUTOMOVEL,\0,2014,2015,5,46900,2021-07-23 16:02:15
494429,Chevrolet,Astra Hatch,Astra Hatch Advantage 2.0 (Flex),Parece Novo.  IPVA Pago.  Licenciado.  Veículo de Não-Fumante.,USADOS,AUTOMOVEL,\0,2007,2008,5,25900,2021-07-23 17:43:55
494428,Toyota,Corolla,Corolla Sedan GLi 1.8 16V (flex),Nenhuma Batida.  IPVA Pago.  Pneus Novos.  Veículo de Não-Fumante.  Licenciado.  Vários Opcionais.,USADOS,AUTOMOVEL,\0,2010,2011,4,49990,2021-07-23 15:41:01
494427,Fiat,Uno,Uno Drive 1.0 (Flex),"GARANTIA E PROCEDÊNCIA DO GRUPO BESOURO VEÍCULOS E TEC AUTO , COM MAIS DE 40 ANOS  NO MERCADO DE AUTOMÓVEIS , NOSSA LOCALIZAÇÃO : ROD. PRESIDENTE DUTRA 5.300 CENTRO SÃO JOÃO DE METITI -RJ TEL: 21-2752-4050.",SEMINOVOS,AUTOMOVEL,HATCH,2019,2020,4,41990,2021-07-23 15:00:37
494426,Fiat,Uno,Uno Drive 1.0 (Flex),,SEMINOVOS,AUTOMOVEL,HATCH,2019,2020,4,41990,2021-07-23 14:58:16
494424,Volkswagen,Voyage,Voyage 1.0 Total Flex,,SEMINOVOS,AUTOMOVEL,\0,2012,2012,4,34900,2021-07-23 14:43:09
494423,Jeep,Compass,Trailhawk,,USADOS,AUTOMOVEL,SUV,2017,2017,4,143900,2021-07-23 14:40:02
494422,Renault,Captur,Captur Intense 1.6 16v SCe X-Tronic,,SEMINOVOS,AUTOMOVEL,SUV,2018,2019,,83900,2021-07-23 14:25:33
494420,Honda,Fit,Fit LX 1.4 (flex) (aut),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2013,2013,4,53500,2021-07-23 14:44:05
494419,Hyundai,HB20X,HB20X Premium 1.6 (Aut),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",SEMINOVOS,AUTOMOVEL,\0,2017,2018,4,69900,2021-07-23 14:44:01
494418,Toyota,Etios Hatch,Etios X 1.3 (Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2014,2014,4,39900,2021-07-23 14:43:59
494417,Honda,Fit,Fit EX 1.5 16V (flex) (aut),GRUPO BRASIL CAR SUA MELHOR OPÇÃO EM SEMI NOVOS REVISADOS E COM GARANTIA CONSULTE-NOS CONDIÇOES DE FINANCIAMENO SEM ENTRADA E SALDO EM ATÉ 60x VEM SER FELIZ!!!!!!!!!!!,USADOS,AUTOMOVEL,\0,2013,2014,4,54900,2021-07-23 14:43:58
494416,Fiat,Palio,Palio Fire 1.0 8V (Flex) 2p,"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER! Bom",USADOS,AUTOMOVEL,\0,2010,2011,2,21500,2021-07-23 14:43:58
494415,Hyundai,HB20S,HB20S 1.0 Comfort Plus,"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",SEMINOVOS,AUTOMOVEL,\0,2017,2018,4,51200,2021-07-23 14:43:57
494414,Chevrolet,Cruze,Cruze LT 1.8 16V Ecotec (Aut)(Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2013,2014,4,57900,2021-07-23 14:43:55
494413,Nissan,March,March 1.0 12V SV (Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2015,2016,4,39900,2021-07-23 14:43:54
494412,Volkswagen,Fox,Fox 1.6 VHT (Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2013,2014,4,40900,2021-07-23 14:43:54
494411,Fiat,Uno,Uno Way 1.0 8V (Flex) 4p,"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2015,2016,4,38500,2021-07-23 14:43:53
494410,Toyota,Corolla,Corolla 1.8 GLi Upper Multi-Drive (Flex),"L GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232 (11) 9 4764-5994 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",SEMINOVOS,AUTOMOVEL,\0,2018,2018,4,87900,2021-07-23 14:43:52
494409,Chevrolet,Prisma,Prisma 1.0 LT SPE/4,"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA e, TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11)(11) 9 5862-4453 (11) 97167 5232 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2013,2013,4,38500,2021-07-23 14:43:51
494408,Volkswagen,Saveiro,Saveiro Cross 1.6 (Flex) (cab. estendida),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2014,2014,2,53900,2021-07-23 14:43:50
494407,Honda,City,City DX 1.5 CVT (Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA e, TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2017,2017,4,68900,2021-07-23 14:43:50
494406,Volkswagen,Saveiro,Saveiro Cross 1.6 16v MSI CE (Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",SEMINOVOS,AUTOMOVEL,\0,2017,2018,2,77900,2021-07-23 14:43:49
494405,Honda,Fit,Fit LX 1.4 (flex) (aut),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2012,2013,5,47900,2021-07-23 14:43:48
494404,Fiat,Strada,Strada Working 1.4 (Flex) (Cabine Dupla),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA e, TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232   VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2016,2016,3,61900,2021-07-23 14:43:47
494403,Ford,Fiesta Sedan,Fiesta Sedan 1.6 (Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA e, TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232   VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2010,2011,5,26900,2021-07-23 14:43:47
494402,Honda,Fit,Fit 1.5 16v EXL CVT (Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA e, TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232   VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2015,2016,5,67900,2021-07-23 14:43:46
494401,Chevrolet,Celta,Celta LT 1.0 (Flex),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",USADOS,AUTOMOVEL,\0,2011,2012,5,26900,2021-07-23 14:43:45
494400,Volkswagen,Nivus,1.0 200 TSI Comfortline,"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 947645994 (11) 9 5862-4453 (11) 97167 5232 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER! Opcionais presentes: Vermelho Sunset; Central multimídia VW Play, de 10,1 polegadas, com central de aplicativos e conexão com internet, controle de cruzeiro adaptativo com frenagem autônoma emergencial e volante revestido em couro com borboletas para troca manual das marchas; Bancos revestidos em couro, com costuras vermelhas.",SEMINOVOS,AUTOMOVEL,\0,2020,2021,5,104900,2021-07-23 14:43:44
494399,Hyundai,Creta,Creta 1.6 Pulse Plus (Aut),"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS  (11) 9 5862-4453 (11) 97167 5232   VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",SEMINOVOS,AUTOMOVEL,\0,2018,2018,5,90900,2021-07-23 14:43:43
494398,Chevrolet,Onix,Onix 1.0 Joy SPE/4,"GRUPO BRASIL CAR COM MAIS UMA LINDA OFERTA!! ACEITAMOS SEU USADO COMO ENTRADA , TEMOS AS MELHORES TAXAS DO MERCADO PARA FINANCIAMENTO CONFIRA!!!! WHATS (11) 9 5862-4453 (11) 97167 5232 VENDEDORES DE PLANTÃO PARA MELHOR ATENDER!",SEMINOVOS,AUTOMOVEL,\0,2019,2019,5,47900,2021-07-23 14:43:43
494395,Renault,Duster Oroch,Duster Oroch 1.6 16V Sce Express (Flex),,SEMINOVOS,AUTOMOVEL,PICAPE,2017,2018,4,71900,2021-07-23 14:05:15
494393,Ford,Ranger (Cabine Dupla),Ranger 3.2 TD XLT CD 4x4 (Aut),,USADOS,AUTOMOVEL,PICAPE,2017,2018,5,164990,2021-07-23 14:01:52
494392,Fiat,Uno,Uno Attractive 1.0 (Flex),"UNICO DONO
TODAS REVISOES",USADOS,AUTOMOVEL,HATCH,2019,2020,4,42000,2021-07-23 14:00:45
494390,Ford,Ecosport,Ecosport SE Direct 1.5 (Aut) (Flex),,USADOS,AUTOMOVEL,SUV,2018,2019,5,72990,2021-07-23 13:47:31
494389,Fiat,Palio Weekend,Palio Weekend Attractive 1.4 8V (Flex),"Nenhuma Batida.  Parece Novo.  Veículo de Não-Fumante.  Revisões Realizadas. Carro estado de novo, venha conferi.",USADOS,AUTOMOVEL,\0,2014,2014,4,36900,2021-07-23 14:08:51
494388,Chevrolet,Classic,Classic LS 1.0 VHCE (Flex),Nenhuma Batida.  Parece Novo.  IPVA Pago.  Pneus Novos.  Licenciado.  Revisões Realizadas.  Vários Opcionais.  Baixa KM.,USADOS,AUTOMOVEL,\0,2015,2016,4,33900,2021-07-23 14:02:45
494387,Ford,Ranger (Cabine Dupla),Ranger 2.2 TD XLS CD (Aut),,USADOS,AUTOMOVEL,PICAPE,2018,2019,,159990,2021-07-23 13:28:52
494386,Volkswagen,Saveiro,Saveiro Cross 1.6 16v MSI CD (Flex),Nenhuma Batida.  Único Dono.  Parece Novo.  IPVA Pago.,USADOS,AUTOMOVEL,\0,2015,2015,2,62990,2021-07-23 13:55:39
494385,Honda,WR-V,WR-V EXL 1.5 FlexOne CVT (Flex),,SEMINOVOS,AUTOMOVEL,HATCH,2017,2018,4,0,2021-07-23 13:22:53
494384,Honda,BIZ 125,Biz 125 Flexone,,SEMINOVOS,MOTO,\0,2018,2018,,13200,2021-07-23 13:16:18
494382,Chevrolet,Onix,Onix 1.0 Joy SPE/4,"ABA MULTIMARCAS EMBU DAS ARTES A 20 ANOS REALIZANDO OS MELHORES NEGÓCIOS EM VEÍCULOS SEMI-NOVOS. VEÍCULOS COM PROCEDÊNCIA, QUALIDADE E ÓTIMO PREÇOS.
SEMI-NOVOS INSPECIONADOS COM GARANTIA E APROVADOS NO LAUDO CAUTELAR.
ABA MULTIMARCAS EMBU DAS ARTES SATISFAÇÃO EM ATENDER BEM.
FONE: 011-4785-00-00 OU  011-9-47681047",SEMINOVOS,AUTOMOVEL,HATCH,2017,2018,4,44490,2021-07-23 13:08:53
494381,Volkswagen,Nivus,Nivus 1.0 200 TSI Highline,\0,SEMINOVOS,AUTOMOVEL,\0,2021,2021,5,137000,2021-07-23 13:27:22
494380,Volkswagen,Voyage,Voyage 1.6 MSI (Flex) (Aut),,SEMINOVOS,AUTOMOVEL,SEDAN,2019,2019,4,0,2021-07-23 12:59:15
494379,Ford,Ka,Ka 1.0 SE (Flex),,SEMINOVOS,AUTOMOVEL,HATCH,2019,2019,4,50900,2021-07-23 12:56:56
494378,Volkswagen,Polo Hatch,Polo 1.0 200 TSI Highline (Aut),VEICULOS COM PROCEDENCIAS ,SEMINOVOS,AUTOMOVEL,HATCH,2020,2021,5,97000,2021-07-23 12:45:48
494377,Honda,CG 150,Cg 150 Fan ESDi,,SEMINOVOS,MOTO,\0,2013,2014,,9500,2021-07-23 12:43:38
494376,Citroen,C4 Pallas,C4 Pallas Exclusive 2.0 16V (flex) (aut),"CITROEN/ C4 PALLAS EXCLUSIVE 
MOTOR: 2.0/ 151cv
ANO: 2010/2010
KM: 55.391
CÂMBIO AUTOMÁTICO COM 4 VELOCIDADES
=========================================
AR CONDICIONADO 
DIREÇÃO HIDRÁULICA 
VIDRO ELÉTRICO
TRAVA ELÉTRICA 
AIRBAG
AR QUENTE
DESEMBAÇADOR TRASEIRO 
ENCOSTO DE CABEÇA TRASEIRO 
FREIOS ABS 
BANCOS EM COURO
ALARME 
COMPUTADOR DE BORDO 
RETROVISOR ELÉTRICO 
RODAS DE LIGA LEVE  
SENSOR DE CHUVA
SENSOR DE ESTACIONAMENTO 
SISTEMA ISOFIX
SENSOR DIANTEIRO 
REPETIDORES LATERAIS",USADOS,AUTOMOVEL,\0,2010,2010,4,28000,2021-07-23 13:09:41
494370,Citroen,C4 Cactus,C4 CACTUS FEEL 1.6 16V Flex Aut.,"C4 CACTOS, BAIXA KM, ÚNICO DONO.
EXCELENTE VEÍCULO.

TAXAS DIFERENCIADAS DIRETO DA CONCESSIONÁRIA",SEMINOVOS,AUTOMOVEL,SUV,2019,2020,4,81990,2021-07-23 12:19:41
494367,Nissan,Kicks,KICKS S 1.6 16V Flex 5p Aut.,,SEMINOVOS,AUTOMOVEL,SUV,2020,2020,,81900,2021-07-23 12:08:47
494366,Renault,Kwid,Kwid 1.0 Zen,"Aceitamos seu usado na troca, financiamos com as melhores taxas do mercado. Consulte uns dos nossos vendedores...            
(24) 98833-2162 DEIZE   (24)2232-1772                                                                                            (24) 99945-1609 FABIANA (24)2232-1762
(24) 99964-6200 ALESSANDRO (24) 2232-1753",SEMINOVOS,AUTOMOVEL,HATCH,2019,2020,4,44990,2021-07-23 12:06:41
494364,Hyundai,HB20,HB20 1.0 Sense,"Aceitamos seu usado na troca, financiamos com as melhores taxas do mercado. Consulte uns dos nossos vendedores...            
(24) 98833-2162 DEIZE   (24)2232-1772                                                                                            (24) 99945-1609 FABIANA (24)2232-1762
(24) 99964-6200 ALESSANDRO (24) 2232-1753",SEMINOVOS,AUTOMOVEL,HATCH,2020,2020,4,54990,2021-07-23 11:56:40
494362,Honda,Civic,Civic 2.0 EX CVT,"Pintura Perolizada 
Único Dono 
41.000 Km ( Original )


- Revisões realizadas
- Baixa km
- Único dono
- IPVA pago
- Pneus novos
- Nenhuma batida
- Veículo de não-fumante
- Parece novo
- Vários opcionais",SEMINOVOS,AUTOMOVEL,\0,2018,2019,4,115000,2021-07-23 10:04:54
494361,Honda,HR-V,HR-V EXL CVT 1.8 I-VTEC FlexOne,"Pintura Metálica 
Pneus Michelin Novos 
Insufilm
Único Dono

- Revisões realizadas
- Baixa km
- Único dono
- IPVA pago
- Pneus novos
- Nenhuma batida
- Veículo de não-fumante
- Parece novo
- Vários opcionais",USADOS,AUTOMOVEL,\0,2016,2016,4,88000,2021-07-23 09:59:54
494332,Volkswagen,Gol,Gol 1.0,"*FINANCIAMOS ATÉ 60 VEZES FIXAS COM OU SEM  ENTRADA  (crédito sujeito a análise das financeiras).
 *APROVAMOS SEU FINANCIAMENTO POR TELEFONE OU WHATSAPP (sujeito a análise de crédito). 
*TRABALHAMOS COM TODAS AS FINANCEIRAS ITAÚ, SANTANDER, BRADESCO, BV, BANCO PAN, PORTO SEGURO FINANCEIRA, BANCO SAFRA, OMNNI. 
*FINANCIAMOS SUA ENTRADA NO CARTÃO DE CRÉDITO ATÉ 18 VEZES (LUCREE). 
Ligue 21 3711-2323, 21 2702-1409, 21 99903-4154 (WHATSAPP). 
*nos reservamos ao direito de possíveis erros de digitação 
* fotos meramente ilustrativas. 
*preço à vista ou financiado por financeiras na loja. 

ARSENAL VEÍCULOS HÁ 20 ANOS NO MESMO LOCAL FAZENDO CLIENTES E AMIGOS SATISFEITOS. 
@arsenalveiculos",SEMINOVOS,AUTOMOVEL,\0,2019,2020,5,51599,2021-07-23 02:55:59
494330,Renault,Sandero Stepway,Sandero Stepway 1.6 16V SCe (Flex),Nenhuma Batida.  Parece Novo.  Pneus Novos.  Revisões Realizadas.,USADOS,AUTOMOVEL,\0,2016,2017,5,52900,2021-07-23 01:24:30
494329,Kia,Sportage,Sportage EX 2.0 (Flex) (Aut) P584,Baixa KM.  Nenhuma Batida.  Parece Novo.  Pneus Novos.  Revisões Realizadas.,USADOS,AUTOMOVEL,\0,2014,2015,5,93900,2021-07-23 01:21:33
494328,Fiat,Argo,Argo 1.0,Baixa KM.  Nenhuma Batida.  Parece Novo.  Pneus Novos.  Revisões Realizadas.,SEMINOVOS,AUTOMOVEL,\0,2021,2021,5,66900,2021-07-23 01:21:32
494327,Renault,Sandero Stepway,Sandero Stepway 1.6 16V SCe (Flex),Baixa KM. Nenhuma Batida. Parece Novo. Pneus Novos.,SEMINOVOS,AUTOMOVEL,\0,2017,2018,5,54900,2021-07-23 01:50:38
494326,Volkswagen,Fox,Fox 1.6 MSI Comfortline (Flex),Baixa KM.  Nenhuma Batida.  Parece Novo.  Pneus Novos.  Revisões Realizadas.,USADOS,AUTOMOVEL,\0,2016,2016,5,48900,2021-07-23 01:21:30
494325,Renault,Sandero,Sandero Expression 1.0 12V SCe (Flex),Baixa KM. Nenhuma Batida. Parece Novo. Pneus Novos.,SEMINOVOS,AUTOMOVEL,\0,2017,2018,5,43900,2021-07-23 01:21:30
494324,Chevrolet,Prisma,Prisma 1.4 LT SPE/4,Nenhuma Batida.  Parece Novo.  Pneus Novos.  Revisões Realizadas.,USADOS,AUTOMOVEL,\0,2014,2015,4,47900,2021-07-23 01:21:30
494323,Fiat,Argo,Argo 1.0 Drive,Baixa KM. Nenhuma Batida. Parece Novo. Pneus Novos.,SEMINOVOS,AUTOMOVEL,\0,2020,2020,5,58900,2021-07-23 01:21:28
494322,Nissan,March,March 1.0 12V Conforto (Flex),Baixa KM.  Nenhuma Batida.  Parece Novo.  Pneus Novos.  Revisões Realizadas.,USADOS,AUTOMOVEL,\0,2016,2017,5,39900,2021-07-23 01:21:27
494321,Fiat,Grand Siena,Grand Siena Tetrafuel 1.4 8V,Baixa KM.  Nenhuma Batida.  Parece Novo.  Pneus Novos.,USADOS,AUTOMOVEL,\0,2012,2013,4,37900,2021-07-23 01:21:26
494320,Hyundai,HB20,HB20 1.0 Unique,\0,SEMINOVOS,AUTOMOVEL,\0,2018,2019,5,54900,2021-07-23 01:21:25
494319,Fiat,Palio,Palio Attractive 1.4 Evo (Flex),Baixa KM.  Nenhuma Batida.  Parece Novo.  Pneus Novos.  Revisões Realizadas.,USADOS,AUTOMOVEL,\0,2014,2015,5,39900,2021-07-23 01:21:23
